---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|HOST|PORT |SERVICE|SCHEMA_NAME|TABLE_NAME      |COLUMN_NAME              |NUM_COLS|NUM_DISTINCT|LENGTH|COMPRESSION|INDEX_TYPE|DATA_TYPE       |ATTRIBUTE_TYPE   |LOADED|PAGEABLE|USED_FOR                            |MEM_TOTAL_MB|MEM_INDEX_MB|MEM_PERS_MB|SCANNED_RECORDS|INDEX_LOOKUPS|LAST_LOAD_TIME     |
|any |30043|any    |SAPABAP1   |ACDOCA          |REBZJ                    |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |REBZT                    |       1|           1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |REBZT                    |      32|          -1|     1|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |REBZT                    |       3|           0|     1|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |REBZZ                    |       1|           1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |REBZZ                    |       3|           0|     3|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |REBZZ                    |      32|          -1|     3|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RECID                    |       1|           1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |RECID                    |      32|          -1|     2|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RECID                    |       3|           0|     2|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RECNNR                   |      32|          -1|    13|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RECNNR                   |       1|           1|    13|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |RECNNR                   |       3|           0|    13|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RECUR                    |       1|           1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |RECUR                    |       3|           0|     5|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RECUR                    |      32|          -1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RE_ACCOUNT               |       3|           0|    10|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RE_ACCOUNT               |      32|          -1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RE_ACCOUNT               |       1|           1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |RE_BUKRS                 |       1|           1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |RE_BUKRS                 |      32|          -1|     4|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RE_BUKRS                 |       3|           0|     4|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RFAREA                   |       3|           0|    16|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/09 15:50:25|
|any |30043|any    |SAPABAP1   |ACDOCA          |RFAREA                   |      33|           2|    16|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.65|         0.0|          0|              0|            0|2021/07/12 19:57:47|
|any |30043|any    |SAPABAP1   |ACDOCA          |RFCUR                    |       1|           1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |         0.0|         0.0|          0|              0|            0|2021/07/09 15:12:21|
|any |30043|any    |SAPABAP1   |ACDOCA          |RFCUR                    |      32|          -1|     5|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
|any |30043|any    |SAPABAP1   |ACDOCA          |RFCUR                    |       3|           0|     5|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RFUND                    |       3|           0|    10|DEFAULT    |NONE      |NVARCHAR(STRING)|                 |     1|NO      |                                    |        0.01|         0.0|          0|              0|            0|2021/07/01 15:03:34|
|any |30043|any    |SAPABAP1   |ACDOCA          |RFUND                    |      32|          -1|    10|PREFIXED   |NONE      |NVARCHAR(STRING)|                 |     0|NO      |                                    |        0.56|         0.0|          0|              0|            0|                   |
